Date,Close,High,Low,Open,Volume
2016-03-31,62.37223815917969,62.89527279452359,62.07802650047793,62.23494138034908,5943900
2016-04-01,61.6269416809082,61.96691411959122,61.01237055504793,61.254277378394185,7555900
2016-04-04,61.084293365478516,61.770782654130144,60.82931276982585,61.74463015866853,6552000
2016-04-05,60.58740234375,61.03198476414077,60.430492368340964,60.8031566774863,6662000
2016-04-06,62.00611877441406,62.11072871178425,60.68545073761183,60.90120499238056,6836400
2016-04-07,61.973453521728516,62.13036349442584,61.5092579859436,61.698859822488664,6817700
2016-04-08,62.980281829833984,63.33333289597978,62.60761764691505,62.92797685972131,7108500
2016-04-11,62.267635345458984,63.61446078364186,62.208795999849,63.33332782688329,6644200
2016-04-12,63.75176239013672,64.03289536811526,62.39186310186486,62.561851759917964,8783400
2016-04-13,63.81061935424805,64.0132999214389,63.437955070158836,63.9413818150289,6406800
2016-04-14,64.05906677246094,64.24866361511744,63.653710618330976,63.843312449065415,6162200
2016-04-15,63.568687438964844,63.94135154664331,63.3921594474945,63.88250722012803,6551600
2016-04-18,64.52977752685547,64.56900874824417,62.450702364006844,63.56869989417034,7770200
2016-04-19,65.70661926269531,65.72623238080084,64.17673619354227,64.72592345280434,10584800
2016-04-20,66.48464965820312,67.04037637081197,65.27512065137037,65.43203559626136,10150500
2016-04-21,66.2950210571289,67.21033791355387,66.10541931637779,66.45193095054944,8278600
2016-04-22,66.69384765625,67.01420685822796,66.3604097181477,66.51731963510558,5754000
2016-04-25,66.36695098876953,66.53693465864842,65.92236872124693,66.34079850384744,6612100
2016-04-26,66.87692260742188,67.32804431491863,66.4977189978761,66.72001266101844,5650700
2016-04-27,67.89684295654297,67.95568730244585,66.93576020743846,67.27573756846664,8383600
2016-04-28,66.94883728027344,68.16490052586006,66.72000924762584,67.42610646435598,7598000
2016-04-29,66.80500030517578,67.0992070596763,65.77853886674745,66.12505059611645,8826900
2016-05-02,67.54376220703125,67.89681316329782,66.55653239080941,66.5761455014784,6844500
2016-05-03,66.24273681640625,66.9161471822145,66.06621375460372,66.85730782430603,7033600
2016-05-04,65.76544189453125,66.88343922303626,65.63468448169148,66.07272730158785,7444100
2016-05-05,66.30810546875,67.07958630193257,65.94198066251975,66.58923844155576,6474300
2016-05-06,66.59579467773438,67.14498202618338,65.92891862538615,65.92891862538615,5966800
2016-05-09,65.60858154296875,66.5565909601696,64.77826086949703,66.43890720451981,9342100
2016-05-10,66.21005249023438,66.2231312299754,65.64779138331356,65.79816197379124,6698100
2016-05-11,66.12506103515625,66.51733843244402,65.47780308022755,66.19043977002458,6850700
2016-05-12,66.76577758789062,66.96191377187209,66.08582784298498,66.78539070748106,6532400
