Date,Close,High,Low,Open,Volume
2016-03-31,53.70569610595703,54.6758566443058,53.70569610595703,54.01409322937729,13896900
2016-04-01,53.300933837890625,53.577204547502255,52.93471498113163,52.94114124930112,12235300
2016-04-04,53.4294319152832,53.9048727971809,53.18528275559579,53.36517904054054,8050200
2016-04-05,52.81907272338867,53.41016201583564,52.677724218280275,53.07606955978512,10446800
2016-04-06,53.525821685791016,53.62219613258108,52.8769105411411,53.12748116171047,9320200
2016-04-07,52.921875,53.43586378634417,52.71627850510092,53.17244557497679,8267100
2016-04-08,53.46156692504883,53.6157630793206,53.23027024273748,53.519393546530345,9376200
2016-04-11,53.53224563598633,54.123335028029345,53.506545457835614,53.538671905975946,9925000
2016-04-12,54.19400405883789,54.373900386712045,53.56436691127837,53.7699634148213,9986100
2016-04-13,54.502410888671875,54.553811249085314,53.99484335865756,54.29038807832258,9235700
2016-04-14,54.887901306152344,55.1898722826661,54.45743433622369,54.61163050868316,10625800
2016-04-15,54.59235382080078,55.0356733085883,54.47027920200534,54.804376610769395,11280200
2016-04-18,55.11275863647461,55.16415898233772,53.87917974660063,54.592343614579256,9097000
2016-04-19,55.389041900634766,55.45328989659711,54.752978407534165,55.157745193724026,10354500
2016-04-20,55.76810836791992,56.17930138707263,55.23484073620994,55.401889432055555,15247100
2016-04-21,55.76168441772461,56.4362956951097,55.620335892422695,55.633183530264844,12075300
2016-04-22,56.237117767333984,56.307792020334,55.78095070821102,56.050795182316385,9150800
2016-04-25,56.1086311340332,56.15360522053311,55.478989021226695,55.95443006448398,8076400
2016-04-26,56.30138397216797,56.50055915953922,55.935164952560896,56.37848451906735,9425900
2016-04-27,56.83464813232422,57.00169685580658,56.10863641004085,56.50697695598029,10463500
2016-04-28,56.558380126953125,57.04024750947535,56.21786129426011,56.44915803001546,11276200
2016-04-29,56.79609298706055,57.682727047853746,56.372047413328396,56.975989326774446,17885900
2016-05-02,57.26510238647461,57.48997769188638,56.59049117566076,56.69328697367694,10273700
2016-05-03,56.60977554321289,56.94386807576651,56.12790820280543,56.79609816972074,10137400
2016-05-04,56.500545501708984,57.01453431803307,56.28209645587054,56.73184218468741,10601100
2016-05-05,56.564781188964844,57.162296673073165,56.294936751446585,57.027374454314035,8721100
2016-05-06,56.866756439208984,56.975978495871516,56.192140391716016,56.192140391716016,7968400
2016-05-09,56.90532302856445,57.0273976626583,56.04438902464105,56.92459693883015,11159500
2016-05-10,57.8176383972168,57.82406466579665,57.065926732995045,57.11732707802047,12509100
2016-05-11,57.5390739440918,58.10273967704173,57.48076625258253,57.76583925908668,11660200
2016-05-12,58.096229553222656,58.264682147169566,57.75932930833168,58.180458321697536,10720500
2016-05-13,57.4418830871582,58.0897725605906,57.34469867754247,57.84357139716347,9721100
2016-05-16,58.03145217895508,58.09624012903544,57.66215542619287,57.7917313263536,8638700
2016-05-17,58.00552749633789,58.251728590711416,57.76581162192538,57.83707489645122,9835600
2016-05-18,57.8889274597168,58.310056635127,57.43540677420104,58.18048070869528,9680300
2016-05-19,58.38132858276367,58.41372503793003,57.30582954170534,57.40949424383364,14397900
2016-05-20,58.14158248901367,58.56919178561559,57.90834195323134,58.56271150878749,13191900
2016-05-23,58.050880432128906,58.24524919980134,57.545527567784305,57.662147839787146,11766100
2016-05-24,58.096229553222656,58.56919089441877,58.01848600448012,58.23876598325444,10056600
2016-05-25,58.47849655151367,58.549764778423295,58.044406912244945,58.2128595343044,9578400
2016-05-26,58.18045425415039,58.60805857134796,57.837068813534046,58.47200242755771,7867900
2016-05-27,58.3165283203125,58.34244449038056,57.86948303689554,57.921315377031654,7505900
2016-05-31,57.67510223388672,58.439611791328176,57.48721869023851,58.31003591094948,13178800
2016-06-01,57.8176383972168,57.95369455387786,57.09848089557759,57.292849658237955,7994800
2016-06-02,57.35765075683594,57.35765075683594,56.76159366433732,57.15032633583624,9837500
2016-06-03,57.25399398803711,57.55202254974742,57.03370899885727,57.29934605301467,9367100
2016-06-06,57.882442474365234,57.986107161485954,57.461318276199265,57.5779385777079,8573000
2016-06-07,58.77007293701172,58.906129178172854,58.12218324976475,58.14809943041535,12889100
2016-06-08,58.82188034057617,59.15230532491667,58.65342770932361,58.97737241549949,9983000
2016-06-09,58.74414825439453,58.977388903487295,58.38133166380815,58.42668373763144,8974300
2016-06-10,58.29707717895508,58.90608971573269,58.167496362511,58.569189478983546,10353800
2016-06-13,58.69228744506836,59.2365170100968,58.1156663818734,58.25820281421426,11370000
2016-06-14,58.58864212036133,58.873715055058206,58.2128650597162,58.60159773420931,10161000
2016-06-15,58.413726806640625,58.89316371098823,58.31006210137346,58.45907887944371,10655800
2016-06-16,59.1004753112793,59.21061532939228,57.7334282019819,58.115680597669616,12824800
2016-06-17,58.77653884887695,59.3401995754603,58.43315818946299,59.27541161117547,17483200
2016-06-20,59.03569412231445,59.34019804087895,59.00329766950742,59.14583415305085,9388500
2016-06-21,59.30131149291992,59.3725797169543,58.47201391470548,58.7765227004881,8557500
2016-06-22,59.06808090209961,59.560478275909375,58.96442115882636,59.502165654127175,8785400
2016-06-23,59.47624588012695,59.65117383433163,59.08103297073477,59.56046971837312,9464500
2016-06-24,57.914833068847656,58.8283594954625,57.759340996893336,58.2322974907972,20010500
2016-06-27,57.571449279785156,57.726941343102276,57.08553225679102,57.59736544750527,14169400
2016-06-28,58.89961624145508,58.9125718520071,57.99904560349917,58.13510670081119,13254300
2016-06-29,59.903846740722656,60.05933879557565,59.03567741287318,59.22356591136373,13920600
2016-06-30,60.733154296875,60.7914669164294,59.800196871041635,59.819632763225066,14073700
2016-07-01,60.79794692993164,60.8886560054408,60.29907420115603,60.48696274505982,9946300
2016-07-05,60.26666259765625,60.6424395909873,59.76778999430543,60.331455484302005,10744100
2016-07-06,60.95991516113281,60.9793559964959,59.89090153735856,60.48047835859737,13144400
2016-07-07,60.2277946472168,61.21906458264622,59.83258173997971,61.121880189505305,12240700
2016-07-08,60.60356903076172,60.75906108722777,60.2018758633041,60.50638464184417,9807600
2016-07-11,60.83034896850586,61.16725429989944,60.674856861788406,60.73964482767026,8335700
2016-07-12,61.51708984375,61.51708984374999,60.959904625076256,61.335681622414974,9870800
2016-07-13,61.47174072265625,61.49765689022736,60.972868090172184,61.32272893787681,9458200
2016-07-14,61.51708984375,61.89286684108871,61.303290121749896,61.581882731086765,9293500
2016-07-15,61.62723159790039,61.905824192823204,61.31624256098534,61.834555974842736,10334500
2016-07-18,61.43287658691406,61.64668128872683,61.160764208063725,61.497664542401644,9865900
